Brand Name,Price,Rating,Rating Count,Review Count,Ranking,URL
FJM,11,2.2,7,7,26,https://www.amazon.com/FJM-Security-Combi-Cam-Smart-Lock/dp/B0CTHYGXJ4/ref=sr_1_262?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-262
GeekTale,100,4.4,11,11,27,https://www.amazon.com/GeekTale-Fingerprint-Deadbolt-Keyless-Waterproof/dp/B0CP5TPV7L/ref=sr_1_263?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-263
Kwikset,35,3.5,680,680,28,https://www.amazon.com/Kwikset-99250103-Convert-Venetian-Conversion/dp/B01MY9Y4B6/ref=sr_1_264?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-264
3-in-1,30,3.5,9,9,29,https://www.amazon.com/Swikitec-Management-Silicone-Backlight-Waterproof/dp/B0D1FN44HT/ref=sr_1_265?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-265
Keyless,0,3.9,30,30,30,https://www.amazon.com/Keyless-Entry-Door-Lock-Touchscreen/dp/B09CTMVTKT/ref=sr_1_266?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-266
Smart,230,4.4,116,116,31,https://www.amazon.com/Smart-WiFi-Front-Door-Lock/dp/B0CMWL7ZSD/ref=sr_1_267?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-267
TEEHO,100,4.0,316,316,32,https://www.amazon.com/Fingerprint-Door-Lock-Built-Installation/dp/B0BSRB7VN9/ref=sr_1_268?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-268
KingForce,70,4.1,199,199,33,https://www.amazon.com/KingForce-Fingerprint-Electronic-Waterproof-Installation/dp/B0CFZV1DG3/ref=sr_1_269?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-269
Keyless,59,3.9,162,162,34,https://www.amazon.com/KANFOX-Doorbell-Fingerprint-Deadbolt-Electronic/dp/B0C628V6J4/ref=sr_1_270?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-270
WiFi,230,5.0,2,2,35,https://www.amazon.com/CINOP-Keyless-Deadbolt-Fingerprint-Bluetooth/dp/B0D46PPF7G/ref=sr_1_271?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-271
Probrico,116,5.0,1,1,36,https://www.amazon.com/Probrico-Keyless-Deadbolt-Fingerprint-Electronic/dp/B0D7Q85KVL/ref=sr_1_272?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-272
Fingerprint,110,5.0,3,3,37,https://www.amazon.com/Ulecoce-Fingerprint-Deadbolt-Keyless-Installation/dp/B0D6B4JZCT/ref=sr_1_273?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-273
SMONET,39,4.3,536,536,38,https://www.amazon.com/SMONET-Gateway-Bridge-Control-Keyless/dp/B09NM1K8XG/ref=sr_1_274?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-274
Google,162,3.9,135,135,39,https://www.amazon.com/Google-Nest-Yale-Lock-Tamper-Proof/dp/B0B35D2H3M/ref=sr_1_275?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-275
Keyless,120,4.4,39,39,40,https://www.amazon.com/Yosimika-Fingerprint-Deadbolt-Bluetooth-Electronic/dp/B0CYSTYF96/ref=sr_1_276?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-276
Keyless,130,4.4,31,31,41,https://www.amazon.com/Keyless-Fingerprint-Deadbolt-Control-Bluetooth/dp/B0D451PDL9/ref=sr_1_277?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-277
MINIA,33,3.5,23,23,42,https://www.amazon.com/MINIA-Fingerprint-Electronic-Biometric-Anti-Peeking/dp/B0D25QN8QS/ref=sr_1_278?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-278
Veise,40,4.2,599,599,43,https://www.amazon.com/Veise-Gateway-Realize-Control-Compatible/dp/B0BLC4LZV7/ref=sr_1_279?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-279
Level,99,3.5,794,794,44,https://www.amazon.com/Level-Smallest-Smartphone-Bluetooth-Compatible/dp/B0886K9GHC/ref=sr_1_280?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-280
Lockly,266,4.4,2276,2276,45,https://www.amazon.com/Lockly-Secure-Pro-Fingerprint-Compatible/dp/B07SH2SCQB/ref=sr_1_281?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-281
Smart,80,4.4,90,90,46,https://www.amazon.com/HEANTLE-Fingerprint-Electronic-Bluetooth-Biometric/dp/B0B3DZPTVH/ref=sr_1_282?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-282
GeekTale,40,0.0,0,0,47,https://www.amazon.com/GeekTale-Gateway-G3-Remote-Control/dp/B0D2HDRC8G/ref=sr_1_283?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-283
Kwikset,149,4.1,171,171,48,https://www.amazon.com/Kwikset-SmartCode-Electronic-Featuring-Technology/dp/B08XNZWNH9/ref=sr_1_284?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-284
Keyless,130,4.9,22,22,49,https://www.amazon.com/AkaGear-Fingerprint-Electronic-Auto-Lock-Installation/dp/B0D6BTRY36/ref=sr_1_285?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-285
YoLink,130,4.2,35,35,50,https://www.amazon.com/YoLink-Smart-Enabled-Super-Range/dp/B0824CY8D8/ref=sr_1_286?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-286
Smart,70,4.1,50,50,51,https://www.amazon.com/Fingerprint-Biometric-Electronic-Touchscreen-Apartment/dp/B0CP272WB5/ref=sr_1_287?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-287
WiFi,0,4.5,3,3,52,https://www.amazon.com/Keyless-Keypad-Touchscreen-Passcode-Digital/dp/B0BRZZTK81/ref=sr_1_288?crid=2A0VLCNI653XM&dib=eyJ2IjoiMSJ9.iHPO20jbowHA9TImGoyFzNgCINq0RWxEJWApZUBOGYM3wrmhndhxhi8YFQK3CVSvwU5B_30GjXHCbFcwMsKqnDgc2yOfF-z9Dm267hgOCyQLasTKsx23Lf0SHD6Ia8coV_SSBebq0zcXXduiHHFLqQKyG8G3Mos7-w_y9ooE9OqpfINWtqsTpavaavrit_nSbNLAGx7E92nrpEAHc5fE1ud9OWD5k7cuvRWXdY0QyhW3h1F_xfInaYFGvTY0Ky-8TgyvDVApG5Dvgrq5-3yAn3n3OcY6m96neTEzPJa8rRQ.JvyPs5urEjlMCW8rf_1YC1F5HtUnCO1JNKCmqwrp3dY&dib_tag=se&keywords=smart+lock&qid=1725439431&sprefix=smart+lock%2Caps%2C2815&sr=8-288
Not Available,349,4.4,67,67,54,https://www.amazon.comhttps://aax-us-iad.amazon.com/x/c/JI4CqOFCWaocIi1lr3sS-YwAAAGRvDRTtgEAAAH2AQBvbm9fdHhuX2JpZDQgICBvbm9fdHhuX2ltcDEgICAcVUAp/https://www.amazon.com/Level-Connect-Wi-Fi-Smart-Apple/dp/B0D2PNT3RN/ref=sxbs_sbv_search_btf?content-id=amzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9%3Aamzn1.sym.805ca70d-e057-4820-b9b3-729eee71f8a9&crid=2A0VLCNI653XM&cv_ct_cx=smart+lock&dib=eyJ2IjoiMSJ9.Eqz3VXF17r7nPZkUSeM-5Q.itxQ57ZbouyMlvKPg2nrX1eWuipzDvZa09zT0hGqs9E&dib_tag=se&keywords=smart+lock&pd_rd_i=B0D2PNT3RN&pd_rd_r=8bbf36cd-37e0-4902-879e-cd28ef123883&pd_rd_w=nXgKQ&pd_rd_wg=nJzjB&pf_rd_p=805ca70d-e057-4820-b9b3-729eee71f8a9&pf_rd_r=MGSH0KF769TGZPCRHRM5&qid=1725439431&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sprefix=smart+lock%2Caps%2C2815&sr=1-241-48f7baba-8e26-45f3-8811-e1a601ad20bf
